Id,title,time,content,replay,all_replay,time,label
565,十一块左右会开板,2018/6/22 11:25,十一块左右会开板,（2）,"
                            开了板又如何，还不是绵绵阴跌！
                            白马融资的太多了，被强平的太多了，如何能开板，已成死结了",2018-06-22  11:41:18,1
570,下周一大概率高开，看我的分析,2018/6/22 15:25,A股收盘了，H股的反弹还在继续，A股15元，H股12元，差价只剩3元左右。分析结论：下周一高开，手慢怕是抢都抢不到了。,（1）,"
                            二货，港股是港元计价的，换算成人民币有多少？不过星期一开板是必然，抢反弹的要谨慎！",2018-06-22  15:36:51,2
571,买小盘股多好。很容易撬开,2018/6/22 11:18,这个大象股。哪有那么多钱来帮你们。,（1）,"
                            多伦科技 603528 科技小票势不可挡，牛气冲天，无人能及。市场最爱，趋之入鹜",2018-06-22  11:24:49,2
573,这是个阴谋  14.98 快买货！,2018/6/22 11:13,,（1）,"
                            ",2018-06-22  11:16:59,1
574,什么时候开板？,2018/6/22 11:12,什么时候开板？,（1）,"
                            我估计还有三个跌停板。",2018-06-22  11:23:07,1
579,14.98 买货！,2018/6/22 11:16,,（4）,"
                            
                            别捣乱！
                            自己觉得很聪明吗，真聪明，这便宜的价钱机构咋狂抛呢，你比机还聪明
                            谁会知到后面还会发生什么事。赔惨了。",2018-06-22  12:24:32,1
580,下个星期一定能开板,2018/6/22 11:10,下个星期一定能开板,（5）,"
                            今天量比昨天大
                            开板你加仓？
                            不可能
                            等下周一封单又是30O万手以上时，你可能又会说周二开板。
                            说的是下周 一定会开板",2018-06-22  11:20:07,1
582,封单还是不小啊,2018/6/22 11:25,封单还是不小啊,（2）,"
                            七十亿才能开板，难啊。下周三可能开板
                            都是爆仓盘的强制清仓啊！",2018-06-22  11:35:23,0
583,咋不停盘呀？鬼吹灯,2018/6/22 11:17,咋不停盘呀？鬼吹灯,（3）,"
                            这股明显是鬼子做空呀
                            公司管理层隐瞒违规行为，导致今天的结果，符合索赔诉讼的法律规定。因此肯定进行索赔诉讼，删我的帖子说明我说的有理
                            没有应该必须披露的消息，怎么会停牌呢？",2018-06-22  11:21:37,0
588,今天可以进了,2018/6/22 11:12,今天可以进了,（6）,"
                            sb
                            大sb
                            随便进
                            四百万封单 你算下多少个亿 钱多你就买把
                            你卖，我来买
                            进个锤子啊！你妹的",2018-06-22  11:18:10,2
594,下午开板,2018/6/22 11:22,下午开板,（3）,"
                            看大盘看港股配合不，不过中兴今开了，也可大盘短期翻转的标志
                            有梦想，说明你生活还有奔头！
                            港股一天到底。，隔天反弹。A股。没有底。",2018-06-22  11:28:10,1
599,7个跌停了，A股已经是完全不理智的跌停不休了。谁应该买单？,2018/6/22 11:13,7个跌停了，A股已经是完全不理智的跌停不休了。谁应该买单？,（16）,"
                            《证券法》规定的，买者自负！
                            再忍忍吧，第9个就开板了
                            愿赌服输
                            非常理智，本就是一文不值
                            没公告，没特停吗
                            九九归一，再等等吧。
                            乐视还十几个跌停呢！自己做的事自己负责
                            只有涨才特停
                            二十几个跌停的没见过吗？002427，000693，600074，这些二十几个跌停都没停牌
                            二十几个跌停的没见过吗？002427，000693，600074，这些二十几个跌停都没停牌
                            还有五个板 起码12个板
                            上诉证券交易所
                            想要赚钱 就要负责亏钱
                            没资金，牛市得用资金堆上去的，现在在去杠杆哪来资金解救你。而且最近暴跌都被独角兽基金抽了血，真是一场血案。
                            珍惜生活，远离股市。喜欢后要学会等待，等牛市再来赚钱吧。
                            二十几个跌停的没见过吗？002427，000693，600074，这些二十几个跌停都没停牌，也没人上诉得了，你们只是毛毛细雨，庄家才是巨亏",2018-06-22  11:20:38,0
601,三十个亿的融资盘出不去[哭],2018/6/22 11:12,三十个亿的融资盘出不去,（4）,"
                            让融资盘先出去，是首要问题。
                            你怎么知道30亿的？
                            加杠杆的也崩溃了。
                            新股民",2018-06-22  11:25:49,0
